epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi_rob,grad_pi_adv,mean_return,mean_length,episodes,dist_episodes,buffer_size,elapsed_s
1,3900,,,,,,,44.93,6.9,536,271,4000,0.6
2,7900,,,,,,,41.25,6.6,611,310,8000,1.6
1,3999,,,,,,,47.55,7.3,546,277,4000,0.5
175,699900,,,,,,,,,,273.23,31.6,129,52,700000,106.7
176,703900,266.201900,272.430869,-100.825846,95.7033,95.6992,981.3161,867.1870,4.1837,0.1471,268.38,31.0,134,58,704000,107.4
177,707900,265.721579,273.474744,-101.094322,95.8725,95.8516,977.1675,854.3717,4.7330,0.1662,260.28,30.2,127,68,708000,108.1
178,711900,258.571518,266.104628,-101.627710,96.6220,96.6260,781.6114,695.0681,6.3112,0.1908,292.58,33.6,120,57,712000,108.8
179,715900,268.675356,276.335255,-102.200864,96.8564,96.8373,908.6313,829.4936,3.8145,0.1667,264.83,30.7,132,61,716000,109.5
180,719900,,,,,,,,,,284.50,32.8,120,62,720000,109.7
181,723900,270.813182,277.573651,-102.651933,97.5462,97.5566,966.3289,878.5594,2.7564,0.2142,294.25,33.8,117,54,724000,110.4
182,727900,272.333005,277.983711,-103.281071,97.9804,97.9734,1058.7512,913.8847,3.0617,0.1529,283.83,32.7,124,74,728000,111.1
183,731900,270.807365,277.422144,-104.033300,98.6628,98.6504,929.7793,826.4638,3.0185,0.1474,264.48,30.6,131,74,732000,111.8
184,735900,276.604127,283.751278,-104.120252,99.0545,99.0689,1069.3958,943.0653,3.7374,0.1647,285.20,32.8,128,67,736000,112.5
185,739900,,,,,,,,,,280.18,32.3,118,65,740000,112.7
186,743900,282.068709,290.373100,-104.616784,99.2237,99.2271,1087.0830,939.6212,4.9834,0.1930,299.45,34.4,118,55,744000,113.4
187,747900,273.585148,280.071237,-104.799231,99.2514,99.2352,1051.0470,918.3543,3.7912,0.2016,279.67,32.3,119,60,748000,114.1
188,751900,274.799458,281.831796,-105.504822,100.0496,100.0652,1103.9626,930.5518,2.2220,0.1837,289.79,33.3,116,66,752000,114.8
189,755900,280.092726,288.375840,-105.876228,100.7034,100.6999,1094.3709,1017.3248,2.5068,0.2084,298.64,34.3,123,69,756000,115.4
190,759900,,,,,,,,,,275.58,31.8,124,62,760000,115.7
191,763900,281.499915,290.970188,-106.573710,101.0850,101.0638,1374.3982,1242.9935,3.1223,0.2138,277.38,32.0,124,64,764000,116.4
192,767900,276.932495,283.504147,-106.970829,101.6396,101.6268,1145.7213,1046.0561,3.2692,0.2197,291.98,33.6,116,59,768000,117.1
193,771900,283.058580,291.432191,-107.239276,101.9667,101.9638,928.7069,839.5729,4.0577,0.2284,304.26,34.9,112,50,772000,117.8
194,775900,290.284573,296.910923,-107.954428,102.4731,102.4625,1014.3001,916.1734,3.9110,0.1580,317.30,36.3,121,56,776000,118.4
195,779900,,,,,,,,,,272.15,31.4,119,56,780000,118.6
196,783900,289.738830,297.888347,-107.875493,102.6415,102.6499,1180.4627,1011.4360,5.2016,0.1933,298.06,34.2,123,60,784000,119.4
197,787900,284.593797,294.177629,-108.611909,103.2818,103.2655,1122.7463,983.1364,3.6794,0.1837,310.81,35.6,115,58,788000,120.0
