epoch,step,loss_q,loss_pi,q_val,grad_q,grad_pi,mean_return,mean_length,episodes,buffer_size,elapsed_s
1,3999,,,,,,47.33,7.3,548,4000,0.9
230,919900,,,,,,,,,325.96,37.2,109,920000,122.2
231,923900,319.622988,304.780070,-109.466407,102.3301,102.3208,931.9477,1059.3528,4.5497,322.32,36.8,116,924000,122.8
232,927900,322.270309,306.810468,-109.465587,102.5982,102.6015,1128.9988,1263.8554,8.6621,315.60,36.1,102,928000,123.4
233,931900,326.362841,311.162805,-109.968128,103.1146,103.1148,1053.7897,1179.5715,7.2303,313.77,35.9,123,932000,124.0
234,935900,323.000446,309.906396,-110.533664,103.3550,103.3514,1084.1911,1208.2333,5.5043,321.34,36.7,108,936000,124.6
235,939900,,,,,,,,,319.82,36.5,104,940000,124.8
236,943900,326.893434,312.074094,-110.580080,103.6903,103.6805,1142.9535,1257.4923,4.2814,296.08,34.0,129,944000,125.4
237,947900,333.268639,316.839642,-111.153509,103.9341,103.9247,1279.6897,1342.3010,5.7407,304.89,34.9,110,948000,126.1
238,951900,332.851971,317.623820,-111.543199,104.4353,104.4465,1452.8404,1520.3250,7.0509,306.23,35.1,106,952000,126.7
239,955900,332.484864,317.401740,-111.469738,104.7917,104.7984,1169.9075,1281.0711,7.8722,315.10,36.0,114,956000,127.3
240,959900,,,,,,,,,305.03,35.0,118,960000,127.5
241,963900,331.430333,316.597534,-111.768289,105.2617,105.2366,1301.4252,1444.8719,7.3323,314.20,36.0,105,964000,128.1
242,967900,325.705986,312.111049,-112.010891,104.9731,104.9737,1246.0812,1393.0743,6.2664,320.47,36.6,113,968000,128.8
243,971900,335.967208,321.162038,-112.927366,105.7232,105.7303,1052.2790,1178.4371,3.5185,324.69,37.1,111,972000,129.4
244,975900,330.059391,314.305083,-113.451790,106.2485,106.2335,1094.3834,1222.9238,3.4310,312.19,35.7,107,976000,130.0
245,979900,,,,,,,,,324.09,37.0,115,980000,130.2
246,983900,337.249092,321.020918,-113.212090,106.4165,106.4120,1259.4756,1363.5131,4.7581,308.34,35.3,104,984000,130.8
247,987900,340.504017,323.756132,-113.174788,106.2345,106.2421,1241.8113,1362.1157,6.0162,324.66,37.1,106,988000,131.3
248,991900,339.523913,325.502979,-113.625534,106.8595,106.8633,1224.7944,1357.7592,7.1708,355.21,40.3,108,992000,131.9
249,995900,330.983734,314.942218,-114.519272,107.6518,107.6465,1162.7690,1325.2540,4.8764,303.94,34.8,112,996000,132.5
250,999900,,,,,,,,,312.59,35.8,114,1000000,132.7
